CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
2	12	05	20	00	004	7401	   0	     1	D	D	E	E	C	C	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	21	00	004	7401	   0	     1	D	D	E	E	C	C	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	22	00	004	7401	   0	     1	D	D	E	E	C	C	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	23	00	004	7401	   0	     1	D	D	E	E	C	C	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	24	00	004	7401	   0	     1	E	E	E	E	D	C	D	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	B	D	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	25	00	004	7401	   0	     1	E	E	E	E	D	C	D	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	D	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	26	00	004	7401	   0	     1	E	E	E	E	D	D	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	C	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	27	00	004	7401	   0	     1	E	E	E	E	D	C	D	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	E	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	28	00	004	7401	   0	     1	D	D	E	E	C	C	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	D	D	B	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	29	00	004	7401	   0	     1	E	E	E	E	D	D	D	N	E	E	E	 	 	 	 	 	 	 	 	 	 	C	N	D	D	D	C	N	N	N	E	N	N	N	E	D	N	N	E	D
2	12	05	30	00	004	7401	   0	     1	E	E	E	E	D	C	D	N	E	E	N	 	 	 	 	 	 	 	 	 	 	B	N	D	D	D	C	N	N	N	N	N	N	N	N	N	N	N	D	D
2	12	06	01	00	004	7401	   0	    50	E	E	E	E	N	N	C	N	E	E	E	 	 	 	 	 	 	 	 	 	 	N	N	N	D	B	D	N	N	N	E	N	E	N	E	D	N	D	D	N
2	12	06	03	00	004	7401	   0	  3080	B	B	C	B	B	B	B	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	B	A	B	A	A	B	B	D	C	C	A
2	12	06	04	00	004	7401	   0	  4572	A	A	B	A	A	A	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	E	B	A
2	12	06	05	00	004	7401	   0	  2464	A	A	B	A	A	A	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	B	D	C	A
2	12	06	06	00	004	7401	   0	    50	E	E	E	E	N	N	N	N	E	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	N	E	N	N	N	E	N	N	D	N	N	N	N	D	N
2	12	06	07	00	004	7401	   0	    50	E	E	E	E	N	N	N	N	E	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	N	E	N	N	N	E	N	N	D	N	N	N	N	D	N
2	12	06	08	00	004	7401	   0	    50	E	E	E	E	N	N	C	N	E	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	B	E	N	N	N	E	N	N	D	N	N	N	N	D	N
2	12	91	01	00	004	7401	   0	 13452	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	N	A	A	A	A	E	C	B	N
2	12	91	02	00	004	7401	   0	 33468	A	A	B	A	A	A	A	A	A	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	N	A	A	B	A	E	N	A	N
2	12	91	03	00	004	7401	   0	  5544	A	A	B	A	A	A	A	A	A	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	N	B	A	B	A	E	N	B	A
2	12	91	04	00	004	7401	   0	 24840	A	A	B	A	A	A	A	A	A	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	N	B	A	B	A	D	N	A	N
2	12	91	05	00	004	7401	   0	 24518	A	A	B	A	A	A	A	A	A	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	B	A	A	A	N	B	A	A	A	E	N	A	N
2	12	92	01	00	004	7401	   0	 14517	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	B	C	A	B	B	B	C	E	A	B
2	12	92	02	00	004	7401	   0	 27287	B	B	C	B	A	A	A	A	B	D	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	B	N	B	A	B	A	D	E	A	N
2	12	92	03	00	004	7401	   0	 20028	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	B	N	A	A	B	B	D	E	B	N
2	12	92	04	00	004	7401	   0	 27757	B	B	B	B	A	A	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	B	N	A	A	B	A	C	E	A	A
2	12	92	05	00	004	7401	   0	 16182	A	A	B	A	A	A	A	A	A	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	N	A	A	A	A	C	E	A	B
2	12	92	06	00	004	7401	   0	  8456	B	B	C	B	A	A	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	B	N	A	A	A	B	B	E	A	N
2	13	01	01	00	004	7401	   0	 38978	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	A	A	A	A	A	D	B	A	N
2	13	01	02	00	004	7401	   0	 10061	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	B	A
2	13	01	03	00	004	7401	   0	 14306	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	B	D
2	13	01	04	00	004	7401	   0	  5339	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	B	A
2	13	01	07	00	004	7401	   0	 10359	A	A	B	A	A	B	A	A	A	A	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	A	A	B	A	D	A	A	A
2	13	01	08	00	004	7401	   0	 18603	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	B	A
2	13	01	09	00	004	7401	   0	  6219	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	B	A
2	13	01	10	00	004	7401	   0	 11686	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	B	D	B	B	A
2	13	01	11	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	13	02	01	00	004	7401	   0	  8800	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	B	B	A	B	B	A
2	13	02	02	00	004	7401	   0	     1	E	E	E	N	E	E	N	N	N	E	N	 	 	 	 	 	 	 	 	 	 	D	N	D	D	N	N	N	N	N	N	N	N	N	N	N	N	N	D	D
2	13	02	03	00	004	7401	   0	  5106	A	A	B	A	A	B	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	B	A	A
2	13	02	04	00	004	7401	   0	  2115	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	B	B	A	B	B	A	B	B	A
2	13	02	05	00	004	7401	   0	  8580	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	B	B	A
2	13	02	06	00	004	7401	   0	     1	E	E	E	N	D	D	N	N	N	E	N	 	 	 	 	 	 	 	 	 	 	C	N	D	D	N	N	N	N	N	N	N	N	N	N	N	N	N	D	D
2	13	02	07	00	004	7401	   0	  5362	A	A	B	A	A	B	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	A	A	A	B	A	A	B	B	N
2	13	02	08	00	004	7401	   0	  5860	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	B	A	A
2	13	02	09	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	13	03	01	00	004	7401	   0	 20008	A	A	B	A	A	A	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	B	B	A	A
2	13	03	02	00	004	7401	   0	  8916	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	A	B	A	B	A	D	B	A	C
2	13	03	03	00	004	7401	   0	  4165	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	A	C	A	B	B	D	B	B	A
2	13	03	05	00	004	7401	   0	  3647	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	A	B	A	B	B	D	B	A	B
2	13	03	06	00	004	7401	   0	  5824	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	A	C	A	B	A	D	B	A	A
2	13	03	07	00	004	7401	   0	  7239	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	A	A	A	A	A	A	A	A	B	A	B	A	B	B	B	A
2	13	04	01	00	004	7401	   0	  4233	A	A	C	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	B	D	B	C	B
2	13	04	02	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	13	04	03	00	004	7401	   0	  3002	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	B	D	B	B	A
2	13	04	04	00	004	7401	   0	  2060	A	A	C	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	B	A	B	B	D	B	D	B
2	13	04	05	00	004	7401	   0	     1	N	N	N	N	N	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	E	N	N	N	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	13	05	01	00	004	7401	   0	 18052	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	A	A	A	B	B	N	B	A
2	13	05	02	00	004	7401	   0	  3392	A	A	C	A	A	A	B	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	B	A	A	A	A	A	A	B	B	D	B	C	A
2	14	01	01	00	004	7401	   0	     1	N	N	N	N	N	N	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	01	02	00	004	7401	   0	  4728	B	B	C	B	A	A	B	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	B	B	A	A	B	N	B	A	C	B	A	B	D	A
2	14	01	03	00	004	7401	   0	  3257	B	B	C	B	A	B	A	B	B	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	A	A	A	B	B	B	A	C	A	B	B	B	A	D	A	D
2	14	01	04	00	004	7401	   0	  1621	B	B	C	B	B	B	B	B	A	B	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	A	B	A	A	B	A	B	C	B	A	D	A
2	14	01	05	00	004	7401	   0	  4248	B	B	C	B	B	B	B	B	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	B	A	B	A	B	B	B	B	B	A	B	C	E
2	14	01	06	00	004	7401	   0	  6002	B	B	C	A	B	B	B	A	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	A	C	A	C	C	C	B	E	A
2	14	01	07	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	01	08	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	01	09	00	004	7401	   0	     1	E	E	N	N	D	N	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	B	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	01	10	00	004	7401	   0	     1	E	E	N	N	D	N	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	B	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	01	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	02	00	004	7401	   0	   623	B	B	C	B	A	B	A	A	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	B	B	A	A	B	N	D	B	B	A	D	B	D	N
2	14	02	03	00	004	7401	   0	  2008	B	B	C	B	B	B	B	A	B	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	B	B	A	A	A	B	D	A	B	C	A	B	C	A
2	14	02	04	00	004	7401	   0	  1563	B	B	B	A	B	B	B	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	A	D	A	B	C	A	B	B	B
2	14	02	05	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	06	00	004	7401	   0	  2751	C	C	C	C	B	B	B	B	C	C	B	 	 	 	 	 	 	 	 	 	 	C	A	A	B	A	A	B	B	B	B	C	D	C	B	B	B	D	B	B
2	14	02	07	00	004	7401	   0	  6736	B	B	B	B	A	B	A	A	B	C	A	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	A	A	A	C	C	B	A	A	A	D	A	B
2	14	02	08	00	004	7401	   0	 19896	B	B	B	B	B	B	B	A	B	B	A	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	B	A	C	A	A	A	B	A	A	B
2	14	02	09	00	004	7401	   0	  8399	B	B	C	B	B	B	B	A	B	C	A	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	B	C	D	B	B	A	A	C	B	B
2	14	02	10	00	004	7401	   0	     1	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	11	00	004	7401	   0	     1	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	12	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	13	00	004	7401	   0	     1	E	E	E	E	N	N	N	N	E	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	D	N	D	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	02	14	00	004	7401	   0	  6660	B	B	C	A	B	B	B	A	A	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	B	D	A	A	C	A	B	C	A
2	14	02	15	00	004	7401	   0	  7571	B	B	C	A	B	B	B	A	A	C	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	B	D	A	B	A	B	B	C	A
2	14	02	17	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	01	00	004	7401	   0	  6536	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	A	A	C	A	C	B	A	B
2	14	03	02	00	004	7401	   0	 12320	B	B	B	A	B	A	B	A	A	C	A	 	 	 	 	 	 	 	 	 	 	A	A	B	B	B	A	A	A	A	A	B	A	A	A	A	A	C	A	D
2	14	03	03	00	004	7401	   0	 18999	A	A	B	A	A	A	B	A	A	C	A	 	 	 	 	 	 	 	 	 	 	A	A	A	A	B	A	B	A	A	A	C	B	A	A	A	A	B	B	C
2	14	03	04	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	05	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	06	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	08	00	004	7401	   0	  4329	B	B	C	B	B	A	B	A	B	B	B	 	 	 	 	 	 	 	 	 	 	A	A	B	A	B	B	B	A	A	A	A	B	A	C	B	A	C	D	A
2	14	03	09	00	004	7401	   0	     1	E	E	N	N	E	E	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	D	N	N	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	10	00	004	7401	   0	     1	E	E	N	N	E	E	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	D	N	N	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	14	03	11	00	004	7401	   0	  2806	A	A	B	A	A	B	A	A	A	B	A	 	 	 	 	 	 	 	 	 	 	A	B	A	A	A	A	A	A	A	A	A	B	A	B	A	A	B	C	C
2	14	03	12	00	004	7401	   0	   392	A	A	C	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	B	A	A	A	A	A	A	A	A	B	A	C	B	A	B	D	A
2	14	03	13	00	004	7401	   0	     1	E	E	N	N	E	E	C	N	N	N	N	 	 	 	 	 	 	 	 	 	 	D	N	N	D	B	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	01	01	00	004	7401	   0	 15219	B	B	B	A	B	B	B	A	A	B	A	 	 	 	 	 	 	 	 	 	 	A	B	B	B	A	A	A	A	A	A	A	A	A	A	A	B	B	B	B
2	15	01	03	00	004	7401	   0	   355	C	C	C	B	C	C	C	A	B	C	C	 	 	 	 	 	 	 	 	 	 	C	C	D	B	C	A	B	A	A	B	N	C	A	C	B	C	C	C	N
2	15	01	04	00	004	7401	   0	  3405	B	B	C	B	A	B	A	A	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	B	A	A	A	B	B	D	B	D	A
2	15	01	05	00	004	7401	   0	     1	E	E	E	N	E	E	N	N	N	E	N	 	 	 	 	 	 	 	 	 	 	D	N	D	N	B	N	N	N	N	N	N	N	N	N	N	N	N	D	D
2	15	01	06	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	03	01	00	004	7401	   0	  8047	C	C	C	B	C	B	B	A	B	B	N	 	 	 	 	 	 	 	 	 	 	C	A	N	A	C	A	C	A	A	N	B	A	A	N	N	C	B	C	N
2	15	03	02	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	03	03	00	004	7401	   0	   661	E	E	E	E	D	C	E	N	E	E	E	 	 	 	 	 	 	 	 	 	 	B	N	N	E	N	E	E	N	N	N	N	E	N	E	D	N	E	N	C
2	15	03	04	00	004	7401	   0	  1997	V	N	E	N	N	E	N	N	N	D	N	 	 	 	 	 	 	 	 	 	 	D	E	N	N	E	N	N	N	N	N	N	N	N	N	N	N	N	N	B
2	15	03	05	00	004	7401	   0	  1661	B	B	B	A	B	B	B	A	A	A	B	 	 	 	 	 	 	 	 	 	 	A	B	B	B	B	A	A	A	A	A	A	A	A	B	B	B	A	B	A
2	15	03	06	00	004	7401	   0	   300	V	N	N	N	N	E	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	C	E	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	03	07	00	004	7401	   0	     1	C	C	E	C	C	C	N	B	C	N	N	 	 	 	 	 	 	 	 	 	 	A	N	B	D	N	N	N	A	B	N	N	N	B	N	N	N	N	N	N
2	15	04	01	00	004	7401	   0	 10289	B	B	A	A	B	B	B	A	A	A	A	 	 	 	 	 	 	 	 	 	 	B	B	B	B	B	A	A	A	A	A	A	B	A	A	A	A	A	A	A
2	15	04	02	00	004	7401	   0	  2003	C	C	B	B	C	C	B	A	B	A	A	 	 	 	 	 	 	 	 	 	 	C	B	C	B	B	A	A	A	A	B	A	B	A	A	A	B	A	C	N
2	15	04	03	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	04	04	00	004	7401	   0	     1	D	D	E	D	C	C	C	C	D	N	N	 	 	 	 	 	 	 	 	 	 	B	N	C	D	B	B	N	B	N	N	N	N	N	N	N	N	N	N	N
2	15	04	05	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	15	04	06	00	004	7401	   0	     1	D	D	E	D	D	C	E	C	D	N	N	 	 	 	 	 	 	 	 	 	 	B	N	E	D	E	B	N	B	N	N	N	N	N	N	N	N	N	N	N
2	15	04	07	00	004	7401	   0	     1	D	D	E	D	C	C	C	C	D	N	N	 	 	 	 	 	 	 	 	 	 	B	N	C	D	B	B	N	B	N	N	N	N	N	N	N	N	N	N	N
2	15	04	11	00	004	7401	   0	   861	B	B	C	B	A	A	A	A	B	B	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	B	A	B	A	C	C	B	A	E	C
2	15	04	12	00	004	7401	   0	   966	B	B	C	B	A	A	A	A	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	B	A	B	A	C	C	B	A	E	C
2	15	04	13	00	004	7401	   0	     1	N	N	E	N	N	N	N	N	N	E	N	 	 	 	 	 	 	 	 	 	 	N	N	D	N	B	N	N	N	N	N	N	N	N	N	N	N	N	D	D
2	16	01	01	00	004	7401	   0	  5115	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	B	A	A	A	A	D	E	A	A
2	16	01	02	00	004	7401	   0	  5796	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	B	A	A	A	A	D	E	A	A
2	16	01	03	00	004	7401	   0	 31383	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	B	A	A	A	A	D	B	A	A
2	16	01	04	00	004	7401	   0	   358	B	B	B	A	B	B	B	A	A	A	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	A	A	A	B	A	D	A	B	A
2	16	01	05	00	004	7401	   0	  6520	A	A	B	A	A	A	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	A	A	A	B	A	A	A	A	A	A	B	A	A	A	A	D	E	A	A
2	16	01	06	00	004	7401	   0	  6268	A	A	B	A	A	B	A	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	A	A	A	A	A	A	A	A	A	D	B	A	A
2	16	01	07	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	16	01	08	00	004	7401	   0	  1040	B	B	B	B	B	C	B	B	A	C	B	 	 	 	 	 	 	 	 	 	 	C	B	A	B	A	A	B	A	B	A	B	A	A	B	B	D	D	B	A
2	16	01	12	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	16	01	13	00	004	7401	   0	     1	D	D	C	C	E	E	N	N	B	C	N	 	 	 	 	 	 	 	 	 	 	D	N	B	N	N	A	N	N	N	B	N	A	A	N	N	N	N	B	A
2	16	01	14	00	004	7401	   0	     1	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	16	01	15	00	004	7401	   0	 13533	B	B	B	B	B	C	A	B	A	A	B	 	 	 	 	 	 	 	 	 	 	C	B	B	B	A	A	A	A	B	A	A	A	A	B	A	D	A	C	A
2	16	01	21	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
2	16	01	22	00	004	7401	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
